cc,aggcode,aggname,typeofsensitivearea,sizecat,generatedload_10th,generatedload_9th,generatedload_delta,connectedload_10th,connectedload_9th,iasload_10th,iasload_9th,dischargewithouttreatment_10th,dischargewithouttreatment_9th,gp_10th,art3_10th,art4_10th,art5_10th,art6_10th,dtt3_10th,dtt4t_10th,dtt4p_10th,dtt5t_10th,dtt5p_10th,gp_9th,art3_9th,art4_9th,art5_9th,art6_9th,dtt3_9th,dtt4t_9th,dtt4p_9th,dtt5t_9th,dtt5p_9th,flagginv,flaggmeasures,nb_uwwtp,nb_uwwtp_conn,nb_dcp,near_natura2000_uww_impacted,near_natura2000_uww_impacted_intensity,wfd_ecologicalstatus,wfd_chemicalstatus,wfd_uwwtd_status_point_p11,wfd_uwwtd_status_point_p12,wfd_uwwtd_status_diffuse_p26,spztype_catchmentOfSensitiveArea,spztype_coastalSensitiveArea,spztype_lakeSensitiveArea,spztype_otherProtectedArea,spztype_riverSensitiveArea,spztype_transitionalSensitiveArea,spztype_freshwaterFishDesignatedWater,spztype_shellfishDesignatedWater,spztype_drinkingWaterProtectionArea,spztype_nitrateVulnerableZone,score,status,x,y
ro,ROAG_171548,Muereasca,NI,1,2640,2698.0,-58.0,0,,0,,2640,,PD,PD,PD,NR,PD,2640,0,0,0,0,,,,,,,,,,,2.84,Extension of the sewage collection system (25 km)          Wastewater pumping stations (8 pieces),0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.3,45.193
ro,ROAG_172386,Popesti,NI,1,3058,,,0,,0,,3058,,PD,PD,PD,NR,PD,3058,0,0,0,0,,,,,,,,,,,0.98,Extension of the sewage collection system (17 km),0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.075,45.009
ro,ROAG_173542,Stroiesti,NI,1,2738,2922.0,-184.0,0,0.0,0,0.0,2738,2922.0,PD,PD,PD,NR,PD,2738,0,0,0,0,PD,PD,NR,NR,PD,2922.0,0.0,0.0,0.0,0.0,3.7,Construction  of the sewage collection system (35 km)     Wastewater pumping stations (6 pieces),0,0,0,0,,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,23.94,45.059
ro,ROAG_173604,Sutesti,NI,1,2158,1938.0,220.0,0,,0,,2158,,PD,PD,PD,NR,PD,2158,0,0,0,0,,,,,,,,,,,0.75,Extension of the sewage collection system (6.4 km)          Wastewater pumping stations (3 pieces),0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.215,44.691
ro,ROAG_173944,Tomsani,NI,1,3729,3857.0,-128.0,0,0.0,0,0.0,3729,3857.0,PD,PD,PD,NR,PD,3729,0,0,0,0,PD,PD,NR,NR,PD,3857.0,0.0,0.0,0.0,0.0,1.57,Extension of the sewage collection system (12 km)           Wastewater pumping stations (4 pieces),0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.075,45.076
ro,ROAG_175215,Balesti,NI,1,2334,2334.0,0.0,0,0.0,124,124.0,2210,2210.0,PD,PD,PD,NR,PD,2210,0,0,0,0,PD,PD,NR,NR,PD,2210.0,0.0,0.0,0.0,0.0,0.65,Extension of the collecting system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.233324,45.441565
ro,ROAG_48138,Padina,NI,1,4522,4381.0,141.0,0,0.0,0,0.0,4522,4381.0,PD,PD,PD,NR,PD,4522,0,0,0,0,PD,PD,NR,NR,PD,4381.0,0.0,0.0,0.0,0.0,9.69,Construction  of the UWW sewage collection system to be treated in Padina UWWTP - pumping stations for connection to the ROWP_48138_01,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,27.10868025,44.83363103
ro,ROAG_173800,Susani,NI,1,3184,3393.0,-209.0,0,0.0,0,0.0,3184,3393.0,PD,PD,PD,NR,PD,3184,0,0,0,0,PD,PD,NR,NR,PD,3393.0,0.0,0.0,0.0,0.0,3.45,"Extension of the sewage collection system (32,5 km)           Wastewater pumping stations (6 pieces)",0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.106,44.584
ro,ROAG_173864,Tetoiu,NI,1,2446,2642.0,-196.0,0,0.0,0,0.0,2446,2642.0,PD,PD,PD,NR,PD,2446,0,0,0,0,PD,PD,NR,NR,PD,2642.0,0.0,0.0,0.0,0.0,1.09,"Extension of the sewage collection system (32,8 km)               Wastewater pumping stations (6 pieces)",0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,23.93,44.749
ro,ROAG_17405,Mirosi,NI,1,2694,2694.0,0.0,0,0.0,0,0.0,2694,2694.0,PD,PD,PD,NR,PD,2694,0,0,0,0,PD,PD,NR,NR,PD,2694.0,0.0,0.0,0.0,0.0,3.63,Construction of a new sewage treatment works,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.944116,44.41388
ro,ROAG_175377,Bolotesti,NI,1,3430,2388.0,1042.0,0,0.0,10,7.0,3420,2381.0,PD,PD,PD,NR,PD,3420,0,0,0,0,PD,PD,NR,NR,PD,2381.0,0.0,0.0,0.0,0.0,0.3,Extension of the collecting system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.072614,45.838311
ro,ROAG_175689,Campuri,NI,1,4385,4385.0,0.0,0,0.0,0,0.0,4385,4385.0,PD,PD,PD,NR,PD,4385,0,0,0,0,PD,PD,NR,NR,PD,4385.0,0.0,0.0,0.0,0.0,0.44,Extension of the collecting system,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.779945,46.019094
ro,ROAG_176515,Jaristea,NI,1,4764,4764.0,0.0,0,0.0,21,21.0,4743,4743.0,PD,PD,PD,NR,PD,4743,0,0,0,0,PD,PD,NR,NR,PD,4743.0,0.0,0.0,0.0,0.0,0.87,Extension of the collecting system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.063315,45.795071
ro,ROAG_176622,Maicanesti,NI,1,5500,1203.0,4297.0,0,,0,,5500,,NC,NC,NC,NR,NR,5500,0,0,0,0,,,,,,,,,,,0.33,Construction of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.491903,45.50319
ro,ROAG_176757,Milcovul,NI,1,3265,4043.0,-778.0,0,0.0,141,175.0,3124,3868.0,NC,NC,NC,NR,NR,3124,0,0,0,0,PD,PD,NR,NR,PD,3868.0,0.0,0.0,0.0,0.0,1.75,Construction of the collecting system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.268473,45.646527
ro,ROAG_177619,Sihlea,NI,1,2532,2448.0,84.0,0,0.0,0,0.0,2532,2448.0,NC,NC,NC,NR,NR,2532,0,0,0,0,PD,PD,NR,NR,PD,2448.0,0.0,0.0,0.0,0.0,2.97,Construction of the collecting system,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.128451,45.498388
ro,ROAG_177664_05,Cornetu,NI,1,2408,2408.0,0.0,0,0.0,0,0.0,2408,2408.0,PD,PD,PD,NR,PD,2408,0,0,0,0,PD,PD,NR,NR,PD,2408.0,0.0,0.0,0.0,0.0,0.5,Extension of the collecting system,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.048301,45.503067
ro,ROAG_177361,Pufesti,NI,1,2973,2973.0,0.0,0,0.0,0,0.0,2973,2973.0,PD,PD,PD,NR,PD,2973,0,0,0,0,PD,PD,NR,NR,PD,2973.0,0.0,0.0,0.0,0.0,0.7,Extension of the collecting system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.206368,45.998704
ro,ROAG_177566,Ruginesti,NI,1,3138,1715.0,1423.0,0,,10,,3128,,PD,PD,PD,NR,PD,3128,0,0,0,0,,,,,,,,,,,0.81,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.130165,46.074643
cy,CY105-Agglo,Paliometocho,NI,1,4500,4500.0,0.0,0,0.0,90,0.0,4410,4500.0,NC,NC,NC,NR,NR,4410,0,0,0,0,NC,NC,NR,NR,NR,4500.0,0.0,0.0,0.0,0.0,8.0,Making efforts to overcome main contactual conflicts that prevent Collecting System from getting into operation.,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,33.19218,35.12375
ro,ROAG_17833,Oarja,NI,1,2948,2811.0,137.0,0,0.0,0,0.0,2948,2811.0,PD,PD,PD,NR,PD,2948,0,0,0,0,PD,PD,NR,NR,PD,2811.0,0.0,0.0,0.0,0.0,0.48,Construction of a new sewage treatment works,0,0,0,0,,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.973638,44.759091
ro,ROAG_177851,Suraia,NI,1,5500,6512.0,-1012.0,0,0.0,0,0.0,5500,6512.0,NC,NC,NC,NR,NR,5500,0,0,0,0,PD,PD,NR,NR,PD,6512.0,0.0,0.0,0.0,0.0,1.8,Construction of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.387634,45.679195
ro,ROAG_178885,Negrilesti,NI,1,2273,2273.0,0.0,0,0.0,0,0.0,2273,2273.0,PD,PD,PD,NR,PD,2273,0,0,0,0,PD,PD,NR,NR,PD,2273.0,0.0,0.0,0.0,0.0,0.5,Extension of the collecting system,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.703692,45.939703
ro,ROAG_177995,Tataranu,NI,1,4500,1463.0,3037.0,0,,0,,4500,,PD,PD,PD,NR,PD,4500,0,0,0,0,,,,,,,,,,,1.2,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.324384,45.513072
ro,ROAG_178288,Urechesti,NI,1,5328,4043.0,1285.0,0,0.0,40,31.0,5288,4012.0,NC,NC,NC,NR,NR,5288,0,0,0,0,PD,PD,NR,NR,PD,4012.0,0.0,0.0,0.0,0.0,3.4,Construction of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.07011,45.601059
ro,ROAG_178616,Vanatori,NI,1,3488,1099.0,2389.0,0,,35,,3453,,NC,NC,NC,NR,NR,3453,0,0,0,0,,,,,,,,,,,0.45,Construction of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.254211,45.725275
ro,ROAG_179640,Vulcana Pandele,NI,1,5647,5647.0,0.0,0,0.0,0,0.0,5647,5647.0,PD,PD,PD,NR,PD,5647,0,0,0,0,PD,PD,NR,NR,PD,5647.0,0.0,0.0,0.0,0.0,2.77,Extension of the UWW sewage collection system to be treated in Vulcana Pandele UWWTP ROWP_179640_01,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,25.390144,45.001923
ro,ROAG_179711,Vladeni,NI,1,3088,3088.0,0.0,0,0.0,0,0.0,3088,3088.0,PD,PD,PD,NR,PD,3088,0,0,0,0,PD,PD,NR,NR,PD,3088.0,0.0,0.0,0.0,0.0,1.01,Construction of the UWW sewage collection system to be treated in Vladeni UWWTP ROWP_179711_01,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,25.775187,44.876916
ro,ROAG_179784,Boranesti,NI,1,2259,2259.0,0.0,0,0.0,0,0.0,2259,2259.0,PD,PD,PD,NR,PD,2259,0,0,0,0,PD,PD,NR,NR,PD,2259.0,0.0,0.0,0.0,0.0,1.41,Extension of the UWW sewage collection system - pumping stations for connection to the  Barcanesti UWWTP which is agglomeration below 2000 p.e.,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.60452979,44.65872425
ro,ROAG_179472,Mogosoaia,NI,1,7685,8769.0,-1084.0,0,0.0,0,0.0,7685,8769.0,NC,NC,NC,NR,NR,7685,0,0,0,0,PD,PD,NR,NR,PD,8769.0,0.0,0.0,0.0,0.0,3.72,Construction of a new sewage treatment work and pumping stations to the sewage siystem of  ROWP_179132_01 ROWP SC APA NOVA SA BUCURESTI,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.004995,44.526049
ro,ROAG_179819,Ograda,NI,1,3040,3040.0,0.0,0,0.0,0,0.0,3040,3040.0,PD,PD,PD,NR,PD,3040,0,0,0,0,PD,PD,NR,NR,PD,3040.0,0.0,0.0,0.0,0.0,1.71,Construction of the UWW sewage collection system - pumping stations for connection to the  Ograda UWWTP - ROWP_179819_01,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.565426,44.613491
ro,ROAG_180064,Barbulesti,NI,1,5465,5465.0,0.0,0,0.0,0,0.0,5465,5465.0,PD,PD,PD,NR,PD,5465,0,0,0,0,PD,PD,NR,NR,PD,5465.0,0.0,0.0,0.0,0.0,3.79,Construction of the UWW sewage collection system - pumping stations for connection to the Urziceni UWWTP ROWP_100683_01,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.599249,44.726199
ro,ROAG_18563,Salatruc,NI,1,2217,2243.0,-26.0,0,0.0,0,0.0,2217,2243.0,PD,PD,PD,NR,PD,2217,0,0,0,0,PD,PD,NR,NR,PD,2243.0,0.0,0.0,0.0,0.0,1.16,Construction  of the sewage collection system,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.533,45.373
ro,ROAG_18750,Slobozia,NI,1,4695,4695.0,0.0,0,0.0,0,0.0,4695,4695.0,NC,NC,PD,NR,NR,4695,0,0,0,0,PD,PD,NR,NR,PD,4695.0,0.0,0.0,0.0,0.0,0.27,Construction of a new sewage treatment works,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,25.236735,44.520374
ro,ROAG_179828,Rosiori,NI,1,2361,2361.0,0.0,0,0.0,0,0.0,2361,2361.0,PD,PD,PD,NR,PD,2361,0,0,0,0,PD,PD,NR,NR,PD,2361.0,0.0,0.0,0.0,0.0,4.09,Construction of the UWW sewage collection system - pumping stations for connection to the  Moviliita UWWTP - ROWP_104270_01,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.534586,44.612026
ro,ROAG_18171,Popesti,NI,1,2590,2205.0,385.0,0,0.0,0,0.0,2590,2205.0,PD,PD,PD,NR,PD,2590,0,0,0,0,PD,PD,NR,NR,PD,2205.0,0.0,0.0,0.0,0.0,1.96,Construction of a new sewage treatment works,0,0,0,0,,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,25.101527,44.443988
ro,ROAG_18518,Serbanesti,NI,1,5050,5050.0,0.0,0,0.0,0,0.0,5050,5050.0,PD,PD,PD,NR,PD,5050,0,0,0,0,PD,PD,NR,NR,PD,5050.0,0.0,0.0,0.0,0.0,1.01,"Construction of a new sewage treatment works - Serbanesti, Suseni and Rociu",0,0,0,0,,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.99343335,44.68251103
ro,ROAG_19579,Ungheni,NI,1,3299,3187.0,112.0,0,0.0,0,0.0,3299,3187.0,PD,PD,PD,NR,PD,3299,0,0,0,0,PD,PD,NR,NR,PD,3187.0,0.0,0.0,0.0,0.0,0.53,Construction of a new sewage treatment works,0,0,0,0,,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,24.95564,44.493017
ro,ROAG_20616,Gura Vaii,NI,1,6582,6582.0,0.0,0,0.0,56,56.0,6526,6526.0,NC,NC,PD,NR,NR,6526,0,0,0,0,PD,PD,NR,NR,PD,6526.0,0.0,0.0,0.0,0.0,1.17,Construction of a new sewage treatment works,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.833128,46.267986
ro,ROAG_20689,Stefan cel Mare,NI,1,5163,7640.0,-2477.0,0,0.0,0,0.0,5163,7640.0,NC,NC,PD,NR,NR,5163,0,0,0,0,PD,PD,NR,NR,PD,7640.0,0.0,0.0,0.0,0.0,1.28,Extension of the collecting system; Construction / expansion of wastewater treatment plants,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.856104,46.20982
ro,ROAG_21016,Agas,NI,1,7172,7172.0,0.0,0,0.0,0,0.0,7172,7172.0,NC,NC,PD,NR,NR,7172,0,0,0,0,PD,PD,NR,NR,PD,7172.0,0.0,0.0,0.0,0.0,1.8,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.222375,46.485483
ro,ROAG_21105,Ardeoani,NI,1,2641,2641.0,0.0,0,0.0,0,0.0,2641,2641.0,PD,PD,PD,NR,PD,2641,0,0,0,0,PD,PD,NR,NR,PD,2641.0,0.0,0.0,0.0,0.0,0.8,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.610726,46.525717
ro,ROAG_21132_01,Apa Asau,NI,1,8060,8060.0,0.0,0,0.0,0,0.0,8060,8060.0,PD,PD,PD,NR,PD,8060,0,0,0,0,PD,PD,NR,NR,PD,8060.0,0.0,0.0,0.0,0.0,0.56,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.401801,46.442716
ro,ROAG_21515,Blagesti,NI,1,7646,7764.0,-118.0,0,0.0,0,0.0,7646,7764.0,NC,NC,NC,NR,NR,7646,0,0,0,0,PD,PD,NR,NR,PD,7764.0,0.0,0.0,0.0,0.0,3.83,Construction of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.667271,46.691062
ro,ROAG_21203,Balcani,NI,1,8041,8041.0,0.0,0,0.0,0,0.0,8041,8041.0,NC,NC,NC,NR,NR,8041,0,0,0,0,PD,PD,NR,NR,PD,8041.0,0.0,0.0,0.0,0.0,0.5,Construction of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.568187,46.647283
ro,ROAG_21427,Berzunti,NI,1,5800,5800.0,0.0,0,0.0,232,232.0,5568,5568.0,PD,PD,PD,NR,PD,5568,0,0,0,0,PD,PD,NR,NR,PD,5568.0,0.0,0.0,0.0,0.0,0.81,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.644821,46.408473
ro,ROAG_21579,Bogdanesti,NI,1,2858,2858.0,0.0,0,0.0,19,19.0,2839,2839.0,PD,PD,PD,NR,PD,2839,0,0,0,0,PD,PD,NR,NR,PD,2839.0,0.0,0.0,0.0,0.0,0.97,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.685889,46.211386
ro,ROAG_21739,Casin,NI,1,4427,4209.0,218.0,0,0.0,0,0.0,4427,4209.0,PD,PD,PD,NR,PD,4427,0,0,0,0,PD,PD,NR,NR,PD,4209.0,0.0,0.0,0.0,0.0,0.73,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.746386,46.196719
ro,ROAG_21677,Buhoci,NI,1,5042,5042.0,0.0,0,0.0,0,0.0,5042,5042.0,PD,PD,PD,NR,PD,5042,0,0,0,0,PD,PD,NR,NR,PD,5042.0,0.0,0.0,0.0,0.0,0.8,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.018132,46.567656
ro,ROAG_22068,Cotofanesti,NI,1,3459,2040.0,1419.0,0,0.0,0,0.0,3459,2040.0,PD,PD,PD,NR,PD,3459,0,0,0,0,PD,PD,NR,NR,PD,2040.0,0.0,0.0,0.0,0.0,1.07,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.993646,46.145581
ro,ROAG_21891,Colonesti,NI,1,2240,2106.0,134.0,0,0.0,0,0.0,2240,2106.0,PD,PD,PD,NR,PD,2240,0,0,0,0,PD,PD,NR,NR,PD,2106.0,0.0,0.0,0.0,0.0,2.5,"Rehabilitation/Extension of the sewage collection system for Colonesti-Zapodia (8,6 km)
Construction  of the sewage collection system for Calini, Valea Mare, Spria, Satu Nou (11,4 km)",0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.300755,46.58121
ro,ROAG_22399,Dofteana,NI,2,11718,12560.0,-842.0,0,0.0,0,0.0,11718,12560.0,NC,NC,NC,NR,NR,11718,0,0,0,0,NC,NC,NR,NR,PD,12560.0,0.0,0.0,0.0,0.0,2.23,Rehabilitation / upgrading of sewage networks,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.528254,46.321824
ro,ROAG_22415,Cucuieti,NI,1,3100,3100.0,0.0,0,0.0,0,0.0,3100,3100.0,PD,PD,PD,NR,PD,3100,0,0,0,0,PD,PD,NR,NR,PD,3100.0,0.0,0.0,0.0,0.0,2.23,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.556203,46.328124
ro,ROAG_23207,Lipova,NI,1,2031,2508.0,-477.0,0,0.0,0,0.0,2031,2508.0,PD,PD,PD,NR,PD,2031,0,0,0,0,PD,PD,NR,NR,PD,2508.0,0.0,0.0,0.0,0.0,2.5,"Construction  of the sewage collection system (21,7 km)",0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.242886,46.714904
ro,ROAG_23298,Livezi,NI,1,5694,5694.0,0.0,0,0.0,0,0.0,5694,5694.0,PD,PD,PD,NR,PD,5694,0,0,0,0,PD,PD,NR,NR,PD,5694.0,0.0,0.0,0.0,0.0,0.5,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.739959,46.409383
ro,ROAG_22488,Filipeni,NI,1,2308,2286.0,22.0,0,0.0,0,0.0,2308,2286.0,PD,PD,PD,NR,PD,2308,0,0,0,0,PD,PD,NR,NR,PD,2286.0,0.0,0.0,0.0,0.0,2.9,"Construction  of the sewage collection system for Valea Botului, Slobozia, Fruntesti, Marasti, Brad, Balaia, Filipeni (23,1 km)
Pumping stations for connection to the  UWWTP Oncesti, ROWP_22488_01",0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.197236,46.531616
ro,ROAG_22665,Gaiceana,NI,1,3002,3184.0,-182.0,0,0.0,0,0.0,3002,3184.0,PD,PD,PD,NR,PD,3002,0,0,0,0,PD,PD,NR,NR,PD,3184.0,0.0,0.0,0.0,0.0,3.55,Construction  of the sewage collection system (32 km),0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.227925,46.332146
ro,ROAG_24347,Parjol,NI,1,5788,7247.0,-1459.0,0,0.0,0,0.0,5788,7247.0,NC,NC,PD,NR,NR,5788,0,0,0,0,PD,PD,NR,NR,PD,7247.0,0.0,0.0,0.0,0.0,0.78,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.604707,46.59178
ro,ROAG_24720,Racova,NI,1,3612,3638.0,-26.0,0,0.0,0,0.0,3612,3638.0,PD,PD,PD,NR,PD,3612,0,0,0,0,PD,PD,NR,NR,PD,3638.0,0.0,0.0,0.0,0.0,1.39,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.744425,46.704886
ro,ROAG_24837,Rachitoasa,NI,1,5269,5080.0,189.0,0,0.0,0,0.0,5269,5080.0,PD,PD,PD,NR,PD,5269,0,0,0,0,PD,PD,NR,NR,PD,5080.0,0.0,0.0,0.0,0.0,2.99,"Construction  of the sewage collection system for Rachitoasa, Fundatura Rachitoasa, Barcana, Farcasa, Dumbrava (14,5 km)",0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.372452,46.445858
ro,ROAG_25157,Sanduleni,NI,1,4502,4502.0,0.0,0,0.0,0,0.0,4502,4502.0,PD,PD,PD,NR,PD,4502,0,0,0,0,PD,PD,NR,NR,PD,4502.0,0.0,0.0,0.0,0.0,0.89,Extension of the collecting system;,0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.738775,46.441216
ro,ROAG_25308,Scorteni,NI,1,2509,2509.0,0.0,0,0.0,0,0.0,2509,2509.0,PD,PD,PD,NR,PD,2509,0,0,0,0,PD,PD,NR,NR,PD,2509.0,0.0,0.0,0.0,0.0,0.65,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.662957,46.555396
ro,ROAG_25521,Stanisesti,NI,1,4749,4514.0,235.0,0,0.0,0,0.0,4749,4514.0,PD,PD,PD,NR,PD,4749,0,0,0,0,PD,PD,NR,NR,PD,4514.0,0.0,0.0,0.0,0.0,5.13,"Construction  of the sewage collection system for Stanisesti and Slobozia (41,5 km)",0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.307516,46.431666
ro,ROAG_25638,Strugari,NI,1,2565,2565.0,0.0,0,0.0,0,0.0,2565,2565.0,PD,PD,PD,NR,PD,2565,0,0,0,0,PD,PD,NR,NR,PD,2565.0,0.0,0.0,0.0,0.0,0.75,Extension of the collecting system;,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,26.71827,46.534244
ro,ROAG_26038,Urechesti,NI,1,3913,3913.0,0.0,0,0.0,0,0.0,3913,3913.0,PD,PD,PD,NR,PD,3913,0,0,0,0,PD,PD,NR,NR,PD,3913.0,0.0,0.0,0.0,0.0,1.42,Extension of the collecting system; Construction / expansion of wastewater treatment plants,0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.085622,46.132765
ro,ROAG_26118,Vultureni,NI,1,2046,2071.0,-25.0,0,0.0,0,0.0,2046,2071.0,PD,PD,PD,NR,PD,2046,0,0,0,0,PD,PD,NR,NR,PD,2071.0,0.0,0.0,0.0,0.0,1.59,"Construction  of the sewage collection system for Vultureni, Bosia, Tiganesti and Lichitiseni (9,2 km)
Vultureni pumping station for connection to the ROWP Bosia
 Lichitiseni pumping station for connection to the ROWP_26118_01 Bosia",0,0,0,0,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,27.272464,46.410779
cy,CY403-Agglo,Kiti,NI,1,4400,4400.0,0.0,0,0.0,88,0.0,4312,4400.0,NC,NC,NC,NR,NR,4312,0,0,0,0,NC,NC,NR,NR,NR,4400.0,0.0,0.0,0.0,0.0,19.0,Building of a Collecting System,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,33.57336,34.8442
ro,ROAG_27285,Avram Iancu (Tamasda),NI,1,3162,3162.0,0.0,0,0.0,0,0.0,3162,3162.0,PD,PD,PD,NR,PD,3162,0,0,0,0,PD,PD,NR,NR,PD,3162.0,0.0,0.0,0.0,0.0,0.74,Construction of a sewage collecting system Avram Iancu (17 km),0,0,0,0,,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,21.5313,46.67388
ro,ROAG_26653,Santandrei (Palota),NI,1,5059,5059.0,0.0,0,0.0,0,0.0,5059,5059.0,PD,PD,PD,NR,PD,5059,0,0,0,0,PD,PD,NR,NR,PD,5059.0,0.0,0.0,0.0,0.0,2.97,Construction and extension of a sewage collecting system Santandrei (Palota),0,0,0,0,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,21.8425,47.07261
